train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,signal_quality_percent,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,sensor_type,time_to_obstacle_min,braking_distance_required_km,effective_distance_km,safe_stopping_possible,rule_label,label,label_noised
156.6,19.42,fog,False,34.5,4,sensor_miscount,True,1996,,CLEAR,True,13.74,axle_counter,7.44,5.395,19.333,True,reduce_speed,reduce_speed,False
141.3,7.14,rain,False,79.9,1,cattle_crossing,False,540,1.026,CLEAR,True,7.52,accelerometer,3.03,5.191,7.119,True,proceed_with_caution,proceed_with_caution,False
127.1,0.33,snow,True,47.6,10,broken_rail,False,523,,OCCUPIED,True,8.87,axle_counter,0.16,6.139,0.312,False,emergency_stop,emergency_stop,False
134.6,17.71,clear,False,47.8,9,track_buckling,True,247,0.96,OCCUPIED,True,17.07,vibration,7.89,3.623,17.701,True,emergency_stop,emergency_stop,False
151.9,12.08,clear,False,68.3,8,stranded_vehicle,True,463,0.9351,CLEAR,False,7.67,axle_counter,4.77,4.615,12.06,True,reroute,reroute,False
178.8,16.38,clear,False,78.7,4,environmental_false_positive,False,658,,CLEAR,True,1.25,track_circuit,5.5,6.394,16.347,True,proceed_with_caution,proceed_with_caution,False
97.1,8.81,clear,False,41.1,8,boulder,True,798,0.9096,CLEAR,False,19.35,axle_counter,5.44,1.886,8.788,True,reduce_speed,reduce_speed,False
116.2,7.21,clear,False,52.0,10,broken_rail,True,1442,,CLEAR,True,15.82,track_circuit,3.72,2.7,7.163,True,emergency_stop,emergency_stop,False
143.6,13.17,flood,True,80.1,9,track_buckling,False,919,0.9902,OCCUPIED,True,6.64,track_circuit,5.5,7.011,13.133,True,emergency_stop,emergency_stop,False
93.7,8.24,clear,False,40.6,1,environmental_false_positive,True,1388,,CLEAR,True,24.06,track_circuit,5.28,1.756,8.204,True,reduce_speed,reduce_speed,False
72.7,11.21,clear,False,89.5,4,cattle_crossing,True,224,0.963,CLEAR,True,22.51,track_circuit,9.25,1.057,11.205,True,proceed_with_caution,proceed_with_caution,False
194.8,5.7,rain,False,61.9,5,water_logging,False,1897,1.0391,OCCUPIED,True,24.13,track_circuit,1.76,9.866,5.597,False,emergency_stop,emergency_stop,False
75.2,6.79,rain,False,71.0,8,fallen_tree,True,338,1.0776,CLEAR,True,13.05,accelerometer,5.42,1.47,6.783,True,reduce_speed,reduce_speed,False
81.1,1.83,rain,False,35.6,3,water_logging,True,115,,CLEAR,True,6.26,track_circuit,1.35,1.71,1.827,False,reroute,reroute,False
140.9,15.67,clear,False,96.8,8,equipment_failure_ahead,False,878,1.1297,CLEAR,False,4.76,vibration,6.67,3.971,15.636,True,reduce_speed,reduce_speed,False
57.0,7.11,heavy_rain,False,93.5,2,cattle_crossing,False,1320,0.9424,CLEAR,True,23.74,axle_counter,7.48,1.04,7.089,True,proceed_with_caution,proceed_with_caution,False
50.3,19.5,clear,False,43.3,2,cattle_crossing,True,509,0.8977,CLEAR,True,22.33,track_circuit,23.26,0.506,19.493,True,reduce_speed,reduce_speed,False
54.9,5.34,clear,False,76.4,3,sensor_miscount,False,368,,CLEAR,False,18.65,track_circuit,5.84,0.603,5.334,True,proceed_with_caution,proceed_with_caution,False
64.1,9.61,fog,False,85.5,9,stranded_vehicle,False,1698,0.9375,CLEAR,True,13.01,accelerometer,9.0,0.904,9.58,True,emergency_stop,emergency_stop,False
111.5,6.25,heavy_rain,False,38.5,5,water_logging,False,1658,,CLEAR,True,9.92,axle_counter,3.36,3.978,6.199,True,reduce_speed,reduce_speed,False
173.5,13.94,clear,False,70.4,5,stranded_vehicle,False,1516,,CLEAR,False,17.73,accelerometer,4.82,6.02,13.867,True,reduce_speed,reduce_speed,False
98.0,16.21,rain,True,89.5,8,boulder,False,480,0.9824,CLEAR,True,0.73,track_circuit,9.92,2.497,16.197,True,reduce_speed,reduce_speed,False
111.3,9.84,clear,False,65.5,4,sensor_miscount,True,1096,0.9217,OCCUPIED,True,13.34,vibration,5.3,2.478,9.806,True,proceed_with_caution,proceed_with_caution,False
138.0,7.47,clear,False,94.7,9,unknown_obstruction,False,1395,1.0766,CLEAR,True,17.13,vibration,3.25,3.809,7.417,True,emergency_stop,emergency_stop,False
91.8,14.95,clear,False,33.3,7,unknown_obstruction,True,894,,OCCUPIED,True,18.97,accelerometer,9.77,1.685,14.927,True,reduce_speed,reduce_speed,False
112.0,3.99,fog,True,94.3,9,unknown_obstruction,True,399,,OCCUPIED,True,11.55,track_circuit,2.14,2.76,3.978,True,emergency_stop,emergency_stop,False
104.9,12.07,clear,False,98.4,6,water_logging,False,1671,,CLEAR,True,18.76,accelerometer,6.9,2.201,12.021,True,reduce_speed,reduce_speed,False
98.0,14.73,fog,False,40.9,8,fallen_tree,True,1880,1.0397,OCCUPIED,True,2.85,track_circuit,9.02,2.113,14.679,True,reduce_speed,reduce_speed,False
105.2,5.53,clear,False,60.2,6,signal_cable_theft,True,373,,OCCUPIED,True,6.22,vibration,3.15,2.213,5.519,True,reduce_speed,reduce_speed,False
46.7,13.18,heavy_rain,False,73.5,6,equipment_failure_ahead,True,1421,1.0819,CLEAR,True,4.04,axle_counter,16.93,0.698,13.162,True,reduce_speed,reduce_speed,False
182.4,14.76,heavy_rain,False,92.5,5,sensor_miscount,False,1781,0.9936,OCCUPIED,False,8.83,axle_counter,4.86,10.646,14.67,True,reduce_speed,reduce_speed,False
196.5,2.52,clear,False,41.2,4,cattle_crossing,False,1105,0.9688,CLEAR,False,8.93,track_circuit,0.77,7.722,2.46,False,emergency_stop,emergency_stop,False
178.7,6.61,clear,False,53.4,5,sensor_miscount,True,145,0.905,CLEAR,False,9.66,vibration,2.22,6.387,6.603,False,reroute,reroute,False
45.9,8.24,clear,False,85.9,4,environmental_false_positive,False,1397,,CLEAR,True,11.91,track_circuit,10.77,0.421,8.222,True,proceed_with_caution,proceed_with_caution,False
161.4,15.56,heavy_rain,False,58.7,9,unknown_obstruction,True,1851,1.0353,OCCUPIED,True,11.19,axle_counter,5.78,8.336,15.477,True,emergency_stop,emergency_stop,False
133.8,11.44,clear,False,72.3,4,sensor_miscount,False,560,1.0141,CLEAR,True,12.52,axle_counter,5.13,3.58,11.419,True,proceed_with_caution,proceed_with_caution,False
59.6,9.1,rain,False,69.2,6,water_logging,False,320,,OCCUPIED,True,18.94,vibration,9.16,0.924,9.095,True,reduce_speed,reduce_speed,False
189.6,6.51,clear,False,98.1,5,fallen_tree,True,542,,CLEAR,True,3.98,axle_counter,2.06,7.19,6.481,False,reroute,reroute,False
165.3,0.28,heavy_rain,True,39.9,1,cattle_crossing,False,1634,,OCCUPIED,True,9.09,vibration,0.1,8.744,0.205,False,emergency_stop,emergency_stop,False
67.5,0.6,rain,True,96.4,7,fallen_tree,True,1137,0.9702,CLEAR,True,0.5,axle_counter,0.53,1.185,0.579,False,reroute,reroute,False
194.4,4.96,rain,True,69.5,5,equipment_failure_ahead,False,85,1.1223,OCCUPIED,True,1.19,vibration,1.53,9.826,4.955,False,emergency_stop,proceed_with_caution,True
64.6,2.51,flood,False,93.3,1,cattle_crossing,True,1196,0.9421,CLEAR,True,15.36,vibration,2.33,1.419,2.489,True,proceed_with_caution,proceed_with_caution,False
115.5,2.57,clear,False,38.3,3,cattle_crossing,True,1640,0.9978,OCCUPIED,True,21.96,vibration,1.34,2.668,2.517,False,reroute,reroute,False
69.6,12.13,heavy_rain,False,74.9,5,stranded_vehicle,False,411,0.8552,CLEAR,True,7.99,vibration,10.46,1.55,12.122,True,reduce_speed,reduce_speed,False
68.3,12.19,clear,False,88.8,6,signal_cable_theft,False,1189,0.9688,OCCUPIED,False,10.35,axle_counter,10.71,0.933,12.167,True,reduce_speed,reduce_speed,False
195.0,1.09,rain,False,85.1,1,cattle_crossing,False,496,,CLEAR,False,5.64,track_circuit,0.34,9.886,1.063,False,emergency_stop,emergency_stop,False
133.7,11.96,snow,False,30.7,9,boulder,False,87,1.0199,CLEAR,False,4.0,vibration,5.37,6.793,11.957,True,emergency_stop,emergency_stop,False
85.2,3.09,fog,False,61.7,4,environmental_false_positive,True,831,0.9809,OCCUPIED,False,22.16,track_circuit,2.18,1.597,3.07,True,proceed_with_caution,proceed_with_caution,False
165.3,7.67,fog,False,38.1,9,stranded_vehicle,True,1560,0.9089,OCCUPIED,True,14.52,track_circuit,2.78,6.011,7.598,True,emergency_stop,emergency_stop,False
180.7,19.8,clear,False,40.7,3,water_logging,False,1355,0.9602,OCCUPIED,True,17.77,vibration,6.57,6.53,19.732,True,reduce_speed,reduce_speed,False
187.2,10.54,clear,False,79.4,9,track_buckling,True,248,,CLEAR,True,22.11,axle_counter,3.38,7.009,10.527,True,emergency_stop,emergency_stop,False
189.6,0.88,clear,False,97.0,1,cattle_crossing,False,412,0.9402,CLEAR,False,14.92,axle_counter,0.28,7.19,0.858,False,emergency_stop,emergency_stop,False
185.4,7.08,rain,True,74.4,5,sensor_miscount,True,1103,0.9489,CLEAR,True,4.92,accelerometer,2.29,8.937,7.023,False,reroute,reroute,False
144.0,13.48,rain,False,37.2,7,unknown_obstruction,True,675,,CLEAR,True,17.98,track_circuit,5.62,5.391,13.453,True,reduce_speed,reduce_speed,False
98.1,4.65,clear,False,47.1,9,landslide_debris,True,697,,OCCUPIED,False,18.82,track_circuit,2.84,1.925,4.631,True,emergency_stop,emergency_stop,False
188.5,19.3,clear,True,56.5,7,equipment_failure_ahead,True,900,,CLEAR,True,10.64,track_circuit,6.14,7.106,19.253,True,reduce_speed,reduce_speed,False
64.0,8.62,clear,False,38.8,5,sensor_miscount,True,1531,0.9894,CLEAR,True,15.61,track_circuit,8.08,0.819,8.593,True,reduce_speed,reduce_speed,False
71.2,0.62,clear,False,89.4,8,fallen_tree,True,1173,,CLEAR,True,12.37,vibration,0.52,1.014,0.597,False,reroute,reroute,False
112.2,10.9,clear,False,43.6,7,track_buckling,True,1714,,CLEAR,True,8.66,vibration,5.83,2.518,10.847,True,reroute,proceed_with_caution,True
89.0,13.59,snow,True,39.1,8,fallen_tree,False,249,1.0175,CLEAR,True,16.97,axle_counter,9.16,3.01,13.584,True,reduce_speed,reduce_speed,False
140.4,9.23,rain,False,80.8,8,unknown_obstruction,False,955,,CLEAR,False,6.56,track_circuit,3.94,5.125,9.193,True,reduce_speed,reduce_speed,False
185.3,18.58,clear,False,38.9,7,fallen_tree,True,1123,0.9537,CLEAR,True,8.52,axle_counter,6.02,6.867,18.522,True,reduce_speed,reduce_speed,False
121.1,18.06,fog,False,58.7,2,cattle_crossing,True,1528,0.9949,OCCUPIED,False,10.44,track_circuit,8.95,3.226,18.009,True,reduce_speed,reduce_speed,False
130.8,2.95,heavy_rain,False,66.1,2,sensor_miscount,True,1055,1.0545,CLEAR,True,15.56,vibration,1.35,5.475,2.912,False,reroute,reroute,False
110.6,1.78,clear,False,35.6,8,unknown_obstruction,True,1838,1.0756,CLEAR,True,21.38,axle_counter,0.97,2.446,1.724,False,reroute,reroute,False
154.7,6.38,clear,True,68.9,5,signal_cable_theft,False,1684,,OCCUPIED,True,15.57,track_circuit,2.47,4.786,6.308,True,reduce_speed,reduce_speed,False
60.6,12.24,clear,False,63.6,2,sensor_miscount,True,1394,,CLEAR,True,18.29,vibration,12.12,0.734,12.217,True,proceed_with_caution,proceed_with_caution,False
52.5,12.11,clear,False,76.8,9,boulder,False,825,1.0668,OCCUPIED,False,7.67,vibration,13.84,0.551,12.098,True,emergency_stop,reroute,True
144.4,5.58,fog,False,45.3,9,unknown_obstruction,True,678,1.0307,OCCUPIED,True,14.89,track_circuit,2.32,4.587,5.553,True,emergency_stop,emergency_stop,False
127.9,19.03,flood,True,55.0,4,fallen_tree,True,1090,1.062,CLEAR,True,3.04,axle_counter,8.93,5.562,18.991,True,reduce_speed,reduce_speed,False
108.1,6.29,clear,False,76.2,9,boulder,False,953,1.0703,CLEAR,True,11.85,axle_counter,3.49,2.337,6.261,True,emergency_stop,emergency_stop,False
96.8,16.12,fog,False,32.5,6,equipment_failure_ahead,True,107,1.0332,OCCUPIED,False,17.4,track_circuit,9.99,2.061,16.117,True,reduce_speed,reduce_speed,False
53.0,16.67,clear,False,38.1,8,track_buckling,True,498,,CLEAR,True,4.9,track_circuit,18.87,0.562,16.663,True,reroute,reroute,False
150.5,2.15,rain,False,49.8,8,boulder,True,1679,,CLEAR,True,22.6,vibration,0.86,5.889,2.08,False,reroute,reroute,False
110.3,4.8,fog,True,37.4,5,signal_cable_theft,False,944,0.9853,OCCUPIED,True,10.72,accelerometer,2.61,2.677,4.771,True,reduce_speed,reduce_speed,False
114.0,4.46,clear,False,32.8,5,fallen_tree,False,1902,0.9893,OCCUPIED,True,16.94,axle_counter,2.35,2.599,4.4,True,reduce_speed,reduce_speed,False
183.5,18.41,clear,False,99.1,7,boulder,True,529,,CLEAR,True,12.01,axle_counter,6.02,6.734,18.383,True,reduce_speed,reduce_speed,False
159.3,7.15,rain,True,61.9,9,broken_rail,False,1938,1.0106,CLEAR,True,18.44,axle_counter,2.69,6.598,7.064,True,emergency_stop,emergency_stop,False
79.0,16.76,flood,True,67.4,2,sensor_miscount,False,1624,,OCCUPIED,True,14.82,axle_counter,12.73,2.122,16.724,True,reduce_speed,reduce_speed,False
146.9,9.66,clear,False,47.8,2,environmental_false_positive,False,749,0.9404,CLEAR,True,3.5,track_circuit,3.95,4.316,9.629,True,reduce_speed,reduce_speed,False
65.5,9.25,clear,False,30.5,8,boulder,True,1239,,CLEAR,True,23.16,track_circuit,8.47,0.858,9.227,True,reduce_speed,reduce_speed,False
75.1,18.09,clear,False,82.6,1,cattle_crossing,False,1978,0.954,CLEAR,True,16.67,accelerometer,14.45,1.128,18.049,True,proceed_with_caution,proceed_with_caution,False
155.7,8.93,rain,False,80.7,2,environmental_false_positive,True,1285,,CLEAR,True,12.07,vibration,3.44,6.303,8.874,True,proceed_with_caution,proceed_with_caution,False
64.5,14.95,rain,False,98.1,8,boulder,True,1867,1.0786,OCCUPIED,True,17.08,accelerometer,13.91,1.082,14.917,True,reduce_speed,reduce_speed,False
88.4,8.6,heavy_rain,True,31.5,10,track_buckling,False,265,1.0532,CLEAR,False,6.89,track_circuit,5.84,2.501,8.593,True,emergency_stop,emergency_stop,False
184.2,2.22,fog,True,39.6,8,landslide_debris,False,369,0.949,OCCUPIED,True,19.34,axle_counter,0.72,7.465,2.201,False,emergency_stop,emergency_stop,False
159.4,1.25,snow,False,79.8,4,cattle_crossing,True,52,,CLEAR,True,10.58,axle_counter,0.47,9.655,1.248,False,reroute,reroute,False
189.1,4.32,heavy_rain,False,53.1,7,track_buckling,True,684,,CLEAR,True,20.22,track_circuit,1.37,11.443,4.284,False,reroute,reroute,False
181.7,14.5,clear,False,34.5,4,sensor_miscount,False,1589,,CLEAR,True,7.21,track_circuit,4.79,6.603,14.42,True,reduce_speed,reduce_speed,False
93.4,7.6,rain,True,51.1,5,equipment_failure_ahead,False,1930,0.912,CLEAR,True,19.86,vibration,4.88,2.268,7.55,True,reduce_speed,reduce_speed,False
143.0,9.19,clear,False,36.1,8,track_buckling,False,1108,0.9548,CLEAR,True,22.71,vibration,3.86,4.09,9.146,True,reduce_speed,reduce_speed,False
103.7,2.22,clear,False,88.6,4,signal_cable_theft,True,874,,CLEAR,False,24.53,axle_counter,1.28,2.151,2.195,False,reroute,reroute,False
153.1,12.54,snow,False,91.4,8,track_buckling,True,1867,,CLEAR,True,19.53,track_circuit,4.91,8.907,12.461,True,reroute,reroute,False
99.0,16.11,fog,True,74.6,10,landslide_debris,False,1197,1.0505,OCCUPIED,True,17.75,axle_counter,9.76,2.156,16.077,True,emergency_stop,emergency_stop,False
45.2,12.57,flood,True,57.0,5,sensor_miscount,True,1098,,OCCUPIED,False,13.24,track_circuit,16.69,0.695,12.556,True,reduce_speed,reduce_speed,False
59.6,19.7,clear,False,83.8,6,water_logging,False,215,1.0212,CLEAR,True,3.09,track_circuit,19.83,0.71,19.696,True,reduce_speed,reduce_speed,False
164.5,0.52,rain,False,74.2,6,equipment_failure_ahead,False,468,0.9731,CLEAR,True,14.22,axle_counter,0.19,7.036,0.499,False,emergency_stop,emergency_stop,False
58.0,0.51,rain,True,85.4,1,cattle_crossing,False,1411,1.0614,CLEAR,True,14.3,track_circuit,0.53,0.875,0.487,False,emergency_stop,emergency_stop,False
137.9,10.1,clear,True,65.8,8,boulder,False,1412,0.9579,CLEAR,True,2.09,accelerometer,4.39,3.803,10.046,True,reduce_speed,reduce_speed,False
178.0,5.47,clear,False,97.1,3,water_logging,True,1017,0.9204,OCCUPIED,True,17.42,axle_counter,1.84,6.337,5.42,False,reroute,reroute,False
159.9,13.79,rain,False,50.3,7,track_buckling,False,1417,0.9912,CLEAR,True,4.15,track_circuit,5.17,6.648,13.727,True,reduce_speed,reduce_speed,False
109.1,15.91,clear,False,72.3,7,unknown_obstruction,False,1398,,CLEAR,False,15.12,track_circuit,8.75,2.381,15.868,True,reduce_speed,reduce_speed,False
77.3,2.23,snow,True,86.6,4,sensor_miscount,False,177,,OCCUPIED,False,12.08,vibration,1.73,2.271,2.226,False,emergency_stop,emergency_stop,False
188.0,18.36,clear,False,92.6,6,stranded_vehicle,True,1678,0.9371,OCCUPIED,True,21.94,track_circuit,5.86,7.069,18.272,True,reduce_speed,reduce_speed,False
132.8,0.79,clear,False,96.3,2,cattle_crossing,True,1403,,CLEAR,False,6.19,track_circuit,0.36,3.527,0.738,False,reroute,reroute,False
107.8,13.83,fog,False,57.7,5,signal_cable_theft,False,478,1.0247,CLEAR,True,4.69,axle_counter,7.7,2.557,13.816,True,reduce_speed,reduce_speed,False
191.0,7.81,clear,False,79.0,1,environmental_false_positive,False,464,0.9913,OCCUPIED,False,14.0,track_circuit,2.45,7.296,7.785,True,proceed_with_caution,proceed_with_caution,False
78.3,13.42,snow,True,50.3,10,landslide_debris,True,1919,,CLEAR,True,11.78,axle_counter,10.28,2.33,13.378,True,emergency_stop,emergency_stop,False
113.6,2.13,fog,False,75.5,10,landslide_debris,True,546,0.9918,CLEAR,True,4.45,axle_counter,1.12,2.839,2.113,False,reroute,reroute,False
61.8,18.75,clear,False,42.9,8,boulder,True,113,,CLEAR,True,15.54,track_circuit,18.2,0.764,18.748,True,reduce_speed,reduce_speed,False
64.4,18.76,fog,False,59.5,4,water_logging,True,111,,CLEAR,True,22.69,vibration,17.48,0.912,18.758,True,reduce_speed,reduce_speed,False
106.8,10.48,rain,False,94.4,1,cattle_crossing,True,495,,CLEAR,False,18.64,axle_counter,5.89,2.966,10.465,True,proceed_with_caution,proceed_with_caution,False
153.4,10.29,fog,False,86.8,9,boulder,False,1274,,CLEAR,True,5.63,axle_counter,4.02,5.177,10.236,True,emergency_stop,emergency_stop,False
97.5,12.77,heavy_rain,True,64.8,4,water_logging,False,940,,CLEAR,True,6.34,track_circuit,7.86,3.042,12.745,True,reduce_speed,reduce_speed,False
151.9,11.69,fog,False,40.3,4,water_logging,True,1477,1.1012,CLEAR,False,14.16,axle_counter,4.62,5.076,11.628,True,reduce_speed,reduce_speed,False
169.8,10.96,rain,False,57.9,8,boulder,False,502,0.9777,OCCUPIED,True,17.1,track_circuit,3.87,7.496,10.936,True,reduce_speed,reduce_speed,False
181.0,11.87,clear,False,39.7,7,unknown_obstruction,True,499,,OCCUPIED,True,24.49,axle_counter,3.93,6.552,11.845,True,reduce_speed,reduce_speed,False
51.9,17.2,fog,False,34.8,9,broken_rail,False,838,,CLEAR,False,3.07,track_circuit,19.88,0.593,17.188,True,emergency_stop,emergency_stop,False
164.9,12.3,flood,True,93.5,7,water_logging,False,1596,1.0104,CLEAR,True,13.89,accelerometer,4.48,9.245,12.227,True,reduce_speed,reduce_speed,False
67.8,4.08,rain,False,64.4,3,cattle_crossing,True,1031,,CLEAR,True,24.69,track_circuit,3.61,1.195,4.061,True,proceed_with_caution,proceed_with_caution,False
153.2,18.3,fog,False,36.3,7,fallen_tree,False,1536,,CLEAR,True,3.22,accelerometer,7.17,5.163,18.235,True,reduce_speed,reduce_speed,False
102.6,4.48,clear,False,80.2,3,environmental_false_positive,True,232,0.9229,OCCUPIED,True,24.33,accelerometer,2.62,2.105,4.473,True,proceed_with_caution,proceed_with_caution,False
154.7,3.47,fog,False,35.2,3,cattle_crossing,False,849,1.1216,OCCUPIED,True,11.82,axle_counter,1.35,5.265,3.434,False,emergency_stop,emergency_stop,False
78.1,19.94,flood,False,57.7,2,cattle_crossing,False,903,,CLEAR,True,18.08,track_circuit,15.32,2.074,19.92,True,reduce_speed,reduce_speed,False
145.0,4.43,clear,True,46.1,6,unknown_obstruction,False,183,1.0078,CLEAR,True,10.92,track_circuit,1.83,4.205,4.423,False,emergency_stop,emergency_stop,False
64.5,2.18,clear,True,41.5,4,environmental_false_positive,True,663,0.9087,CLEAR,True,21.11,accelerometer,2.03,0.832,2.168,True,reduce_speed,reduce_speed,False
71.3,11.33,rain,False,67.3,1,environmental_false_positive,True,596,1.0951,OCCUPIED,True,22.76,axle_counter,9.53,1.322,11.318,True,proceed_with_caution,proceed_with_caution,False
140.2,16.58,rain,False,80.4,10,track_buckling,True,938,,CLEAR,True,4.58,axle_counter,7.1,5.111,16.543,True,emergency_stop,emergency_stop,False
97.2,1.4,rain,False,64.1,7,boulder,True,372,1.0062,OCCUPIED,True,18.81,track_circuit,0.86,2.456,1.39,False,reroute,reroute,False
154.1,9.9,clear,False,87.5,3,sensor_miscount,True,576,1.0719,CLEAR,True,1.01,vibration,3.85,4.749,9.875,True,proceed_with_caution,proceed_with_caution,False
151.2,1.56,clear,False,94.2,4,cattle_crossing,True,1920,,OCCUPIED,False,7.28,track_circuit,0.62,4.572,1.479,False,reroute,reroute,False
141.4,8.69,rain,True,86.5,3,sensor_miscount,False,329,0.9424,OCCUPIED,True,14.03,track_circuit,3.69,5.198,8.677,True,reduce_speed,reduce_speed,False
158.2,7.01,rain,False,97.0,4,sensor_miscount,True,1645,1.0094,CLEAR,False,15.28,track_circuit,2.66,6.507,6.938,True,proceed_with_caution,proceed_with_caution,False
168.1,2.92,fog,False,95.0,8,fallen_tree,True,1109,0.9068,CLEAR,True,9.45,axle_counter,1.04,6.217,2.868,False,reroute,reroute,False
186.3,18.63,fog,False,88.3,7,fallen_tree,False,202,,OCCUPIED,True,7.13,accelerometer,6.0,7.636,18.62,True,reduce_speed,reduce_speed,False
57.5,12.77,rain,True,50.5,3,cattle_crossing,True,832,,CLEAR,True,4.71,vibration,13.33,0.86,12.757,True,reduce_speed,reduce_speed,False
133.6,16.89,heavy_rain,False,42.2,6,fallen_tree,False,1051,1.0144,OCCUPIED,True,6.37,track_circuit,7.59,5.712,16.851,True,reduce_speed,reduce_speed,False
161.1,18.14,rain,False,80.9,7,signal_cable_theft,False,590,,OCCUPIED,True,3.69,track_circuit,6.76,6.748,18.114,True,reduce_speed,reduce_speed,False
78.6,18.62,rain,True,89.2,5,sensor_miscount,False,570,,OCCUPIED,True,6.9,vibration,14.21,1.606,18.608,True,reduce_speed,reduce_speed,False
85.9,15.01,rain,False,87.6,1,cattle_crossing,False,1439,0.9197,CLEAR,True,20.62,axle_counter,10.48,1.918,14.976,True,proceed_with_caution,proceed_with_caution,False
86.4,6.28,clear,True,75.1,3,sensor_miscount,False,112,0.9707,OCCUPIED,False,7.54,track_circuit,4.36,1.493,6.277,True,reduce_speed,reduce_speed,False
133.7,16.61,clear,False,88.1,3,cattle_crossing,False,1860,0.9641,CLEAR,True,22.74,track_circuit,7.45,3.575,16.541,True,proceed_with_caution,proceed_with_caution,False
101.8,10.5,rain,False,79.5,3,sensor_miscount,False,678,1.0595,CLEAR,False,6.51,axle_counter,6.19,2.694,10.481,True,proceed_with_caution,proceed_with_caution,False
148.2,5.58,snow,False,76.6,8,track_buckling,False,794,0.9906,OCCUPIED,False,12.55,accelerometer,2.26,8.346,5.547,False,emergency_stop,emergency_stop,False
139.6,7.84,fog,False,33.3,3,sensor_miscount,False,298,0.9854,CLEAR,True,4.61,vibration,3.37,4.287,7.828,True,reduce_speed,reduce_speed,False
146.9,6.16,clear,False,62.2,2,sensor_miscount,True,1768,0.9765,CLEAR,True,0.92,track_circuit,2.52,4.316,6.088,True,proceed_with_caution,proceed_with_caution,False
84.1,9.43,rain,True,32.4,7,fallen_tree,True,484,0.8968,CLEAR,True,15.83,vibration,6.73,1.839,9.419,True,reduce_speed,reduce_speed,False
163.9,15.67,clear,False,36.5,2,cattle_crossing,False,1618,0.9941,CLEAR,True,8.78,track_circuit,5.74,5.373,15.596,True,reduce_speed,reduce_speed,False
147.9,9.8,fog,True,67.9,1,environmental_false_positive,False,687,,CLEAR,True,8.95,accelerometer,3.98,4.812,9.772,True,reduce_speed,reduce_speed,False
65.3,5.5,heavy_rain,True,33.3,7,fallen_tree,False,111,1.0139,OCCUPIED,True,10.49,track_circuit,5.05,1.365,5.498,True,reduce_speed,reduce_speed,False
76.0,1.93,rain,False,93.9,3,sensor_miscount,True,847,1.0416,CLEAR,True,19.56,track_circuit,1.52,1.502,1.912,True,proceed_with_caution,proceed_with_caution,False
91.6,17.14,rain,False,61.5,8,equipment_failure_ahead,True,1070,1.0445,OCCUPIED,True,10.29,axle_counter,11.23,2.182,17.113,True,reduce_speed,reduce_speed,False
190.1,8.46,clear,True,79.0,1,environmental_false_positive,False,963,1.1319,CLEAR,False,2.62,track_circuit,2.67,7.228,8.409,True,reduce_speed,reduce_speed,False
95.6,8.95,clear,False,40.3,5,water_logging,False,1975,,CLEAR,True,7.33,track_circuit,5.62,1.828,8.898,True,reduce_speed,reduce_speed,False
48.1,15.32,heavy_rain,False,89.3,8,broken_rail,True,1064,1.0141,CLEAR,True,14.62,axle_counter,19.11,0.74,15.306,True,reroute,reroute,False
67.0,17.02,fog,False,63.5,9,equipment_failure_ahead,False,1569,1.0208,CLEAR,True,24.84,vibration,15.24,0.988,16.991,True,emergency_stop,emergency_stop,False
50.0,10.32,rain,False,69.1,1,cattle_crossing,False,771,0.9808,OCCUPIED,False,4.01,vibration,12.38,0.65,10.309,True,proceed_with_caution,proceed_with_caution,False
107.4,12.72,clear,False,75.4,6,boulder,False,332,,OCCUPIED,False,8.42,track_circuit,7.11,2.307,12.71,True,reduce_speed,reroute,True
168.6,4.94,clear,False,67.8,8,landslide_debris,False,1022,1.0299,OCCUPIED,True,12.4,track_circuit,1.76,5.685,4.892,False,emergency_stop,emergency_stop,False
114.8,18.71,clear,True,69.4,4,environmental_false_positive,True,1142,,CLEAR,True,23.64,axle_counter,9.78,2.636,18.674,True,reduce_speed,reduce_speed,False
175.0,11.44,clear,True,82.1,4,water_logging,True,865,0.9368,CLEAR,True,3.16,axle_counter,3.92,6.125,11.398,True,reduce_speed,reduce_speed,False
52.4,14.45,clear,True,86.5,5,fallen_tree,True,1545,0.8921,OCCUPIED,True,19.95,track_circuit,16.55,0.549,14.428,True,reduce_speed,reduce_speed,False
117.8,2.46,snow,True,51.4,7,stranded_vehicle,True,1931,0.9705,CLEAR,True,18.21,accelerometer,1.25,5.273,2.397,False,reroute,reroute,False
167.0,12.81,rain,False,94.5,2,sensor_miscount,True,207,0.9596,CLEAR,False,8.01,accelerometer,4.6,7.251,12.8,True,proceed_with_caution,proceed_with_caution,False
149.6,7.51,clear,False,54.8,1,cattle_crossing,False,181,1.0362,CLEAR,True,19.46,track_circuit,3.01,4.476,7.502,True,reduce_speed,reduce_speed,False
177.2,9.11,clear,False,49.1,2,environmental_false_positive,False,584,,CLEAR,True,14.58,vibration,3.08,6.28,9.081,True,reduce_speed,reduce_speed,False
87.4,13.71,clear,False,51.8,5,sensor_miscount,True,1193,0.9893,CLEAR,True,4.7,axle_counter,9.41,1.528,13.681,True,reduce_speed,reduce_speed,False
